,Symbol,Company Name,Industry,Prior Close,% 5 Day Chg_x,% 4 Week Chg_x,% 52 Week Chg,Mkt Cap,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,Thomson Reuters Consensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,% 5 Day Chg_y,% 4 Week Chg_y,% Vs. S&P 500 4 Weeks,% Vs. S&P 500 13 Weeks,% Vs. S&P 500 52 Weeks,Beta,P/E Ratio (TTM)*,PEG Ratio,Price/Sales Ratio,Price/Book Ratio,Price/Cash Flow Ratio,Debt to Capital Ratio,% Return on Equity,% Return on Assets,% EPS Growth CFY*,% EPS Growth NFY*,% Revenue Growth CFY*,% Revenue Growth NFY*,% Dividend Yield,% Dividend Growth 5 Year
367,PFE,Pfizer Inc,Pharmaceuticals,23.61,0.0265,0.01,-0.2,$32.827B,0,0,1,0,0,0.0,2.6,1,-1,0.0265,0.01,-0.068,-0.11199999999999999,-0.2676,0.45,17.13,3.98301,2.15,1.49,9.07,40.66,0.0862,0.0368,-0.0322,0.026600000000000002,-0.019299999999999998,-0.0026,0.0729,0.0313
368,PCG,PG&E Corp,Electrical Utilities & IPPs,17.05,-0.038900000000000004,-0.02,-0.07,$45.616B,0,0,0,1,-1,0.0,2.2,1,-1,-0.038900000000000004,-0.02,-0.07719999999999999,0.0764,-0.1726,0.58,15.69,2.80171,1.53,1.29,5.67,65.78,0.0857,0.0183,0.10289999999999999,0.0867,0.0506,0.0297,0.0059,0.0
369,PM,Philip Morris International Inc.,Food & Tobacco,179.23,0.035,0.03,0.76,$278.975B,0,1,1,1,1,1.0,2.0,1,-1,0.035,0.03,-0.011399999999999999,0.145,0.6067,0.21,28.2,4.73898,7.27,0.0,23.93,121.96,0.0,0.1497,0.13699999999999998,0.1124,0.086,0.0827,0.0301,0.027200000000000002
370,PSX,Phillips 66,Oil & Gas,114.33,-0.0642,0.08,-0.21,$46.599B,0,1,0,1,0,1.0,2.4,1,-1,-0.0642,0.08,0.0129,-0.08929999999999999,-0.2822,1.23,25.89,-6.72806,0.34,1.71,11.39,39.87,0.06480000000000001,0.0262,-0.2488,1.2403,-0.109,0.0026,0.042,0.051500000000000004
371,PNW,Pinnacle West Capital Corp,Electrical Utilities & IPPs,91.56,-0.009899999999999999,-0.05,0.18,$10.905B,0,1,0,-1,0,0.0,2.3,1,-1,-0.009899999999999999,-0.05,-0.0977,-0.0116,0.0677,0.25,18.19,4.12801,2.1,1.62,6.9,58.7,0.0908,0.0232,-0.1317,0.1121,0.0144,0.0594,0.0391,0.0337
372,PNC,PNC Financial Services Group Inc,Banking Services,176.24,-0.0134,0.08,0.13,$69.715B,1,1,0,1,-1,1.0,2.2,1,-1,-0.0134,0.08,0.0305,-0.0495,0.0235,0.96,12.45,2.22182,3.19,1.24,10.44,0.0,0.105,0.0109,0.099,0.1384,0.057800000000000004,0.0553,0.0363,0.08449999999999999
373,POOL,Pool Corp,Leisure Products,301.53,-0.0649,0.05,-0.17,$11.336B,0,0,-1,0,0,0.0,2.5,0,-1,-0.0649,0.05,-0.0365,-0.1304,-0.2548,0.7,28.28,0,2.15,9.17,24.89,45.28,0.31489999999999996,0.1094,-0.023,0.0888,0.0026,0.0424,0.0166,0.1748
374,PPG,PPG Industries Inc,Chemicals,112.26,-0.0175,0.07,-0.15,$25.483B,0,0,0,1,0,0.0,2.5,1,-1,-0.0175,0.07,0.0155,-0.013000000000000001,-0.2348,0.96,19.86,2.38914,1.67,3.68,14.0,50.59,0.17739999999999997,0.06269999999999999,0.0013,0.085,-0.0079,0.030299999999999997,0.0242,0.0608
375,PPL,PPL Corp,Multiline Utilities,34.85,-0.0049,-0.05,0.19,$25.763B,1,1,0,-1,1,0.0,2.0,1,-1,-0.0049,-0.05,-0.1007,0.002,0.0886,0.2,25.99,0,2.97,1.8,10.94,54.73,0.07,0.024399999999999998,0.07690000000000001,0.07690000000000001,0.0351,0.0337,0.0313,-0.0897
376,PFG,Principal Financial Group Inc,Insurance,78.89,-0.0296,0.03,-0.05,$17.686B,1,0,0,0,-1,0.0,2.8,0,-1,-0.0296,0.03,-0.0068000000000000005,-0.0705,-0.1404,1.15,16.92,2.82176,1.12,1.58,0.0,27.28,0.09699999999999999,0.0036,0.1578,0.1152,0.0398,0.042199999999999994,0.0375,0.055099999999999996
377,PG,Procter & Gamble Co,Personal &Household Products & Services,167.76,0.0181,0.03,0.0,$393.320B,0,1,1,-1,1,0.0,2.2,1,-1,0.0181,0.03,-0.0291,-0.022799999999999997,-0.091,0.19,26.64,3.35142,4.69,7.64,21.64,39.39,0.3018,0.1285,0.0273,0.031,0.0012,0.0264,0.0252,0.057300000000000004
378,PGR,Progressive Corp,Insurance,278.75,-0.0329,0.04,0.36,$163.410B,1,0,1,1,1,0.0,2.3,1,-1,-0.0329,0.04,-0.0526,0.006500000000000001,0.22460000000000002,0.38,18.79,3.28823,2.08,5.64,18.16,19.23,0.34340000000000004,0.0848,0.1388,-0.0106,0.1548,0.1099,0.0014000000000000002,0.1308
379,PLD,Prologis Inc,Residential & Commercial REITs,106.62,-0.0364,0.02,-0.01,$98.935B,0,1,0,0,1,0.0,2.3,1,-1,-0.0364,0.02,-0.028900000000000002,-0.1255,-0.0882,0.92,26.58,1.81639,11.8,1.85,15.11,35.71,0.0701,0.0418,-0.3716,0.16269999999999998,0.1229,0.057999999999999996,0.0379,0.12619999999999998
380,PRU,Prudential Financial Inc,Insurance,104.54,-0.0319,-0.02,-0.13,$37.007B,0,1,1,0,0,0.0,2.8,0,-1,-0.0319,-0.02,-0.056299999999999996,-0.0537,-0.21539999999999998,1.05,16.54,2.39478,0.65,1.24,23.32,41.0,0.0795,0.0032,0.0832,0.0819,-0.16949999999999998,0.050499999999999996,0.051699999999999996,0.053899999999999997
381,PTC,PTC Inc,Software & IT Services,171.37,-0.0059,0.12,-0.07,$20.555B,0,0,0,1,0,0.0,2.1,1,-1,-0.0059,0.12,0.047400000000000005,0.0592,-0.1611,0.97,47.09,1.50724,8.79,6.07,37.79,29.09,0.1391,0.0712,0.19690000000000002,0.1365,0.0875,0.0917,0.0,0.0
382,PEG,Public Service Enterprise Group Inc,Multiline Utilities,79.60,-0.0021,-0.05,0.05,$39.720B,0,1,0,-1,1,0.0,2.5,1,-1,-0.0021,-0.05,-0.084,-0.0382,-0.049699999999999994,0.57,21.76,5.88122,3.69,2.43,12.3,58.84,0.114,0.0339,0.0924,0.0796,0.0967,0.0575,0.0317,0.0501
383,PSA,Public Storage,Residential & Commercial REITs,300.14,-0.0301,0.01,0.08,$52.654B,0,0,0,0,0,0.0,2.2,1,-1,-0.0301,0.01,-0.038,-0.0219,-0.0129,0.49,29.81,7.74168,11.15,10.09,18.06,49.36,0.3276,0.1011,-0.0667,0.0604,0.0088,0.0404,0.04,0.08449999999999999
384,PHM,Pultegroup Inc,Homebuilding & Construction Supplies,100.57,-0.024300000000000002,-0.04,-0.13,$20.157B,1,0,0,1,0,0.0,2.2,1,-1,-0.024300000000000002,-0.04,-0.0717,-0.0479,-0.2118,0.69,7.09,1.39105,1.13,1.64,6.64,14.3,0.2552,0.174,-0.21899999999999997,0.054900000000000004,-0.0478,0.024700000000000003,0.0088,0.18309999999999998
385,QCOM,Qualcomm Inc,Semiconductors & Semiconductor Equipment ,148.63,-0.033,0.0,-0.27,$163.196B,0,1,0,0,0,1.0,2.4,1,-1,-0.033,0.0,-0.049699999999999994,-0.0728,-0.36700000000000005,1.45,15.17,0,3.83,5.9,12.74,34.53,0.42210000000000003,0.203,0.1517,0.013600000000000001,0.11630000000000001,0.013999999999999999,0.024,0.0588
386,PWR,Quanta Services Inc,Construction & Engineering,342.35,-0.0068000000000000005,0.17,0.2,$50.736B,1,1,0,1,0,1.0,2.0,1,-1,-0.0068000000000000005,0.17,0.09960000000000001,0.30219999999999997,0.0821,1.23,55.34,3.98024,2.04,6.81,29.26,37.24,0.1348,0.0548,0.155,0.1409,0.14029999999999998,0.0911,0.0012,0.1761
387,DGX,Quest Diagnostics Inc,Healthcare Providers & Services,173.68,-0.024900000000000002,-0.04,0.21,$19.389B,0,1,1,1,1,0.0,2.2,1,-1,-0.024900000000000002,-0.04,-0.0863,-0.0042,0.1013,0.3,22.09,4.01625,1.91,2.81,13.5,45.41,0.1335,0.061799999999999994,0.0862,0.08560000000000001,0.0929,0.0403,0.0184,0.069
388,RL,Ralph Lauren Corp,Textiles & Apparel,286.22,0.0308,0.26,0.64,$11.003B,1,1,0,1,0,1.0,2.1,1,-1,0.0308,0.26,0.2002,0.07339999999999999,0.4783,1.48,24.65,3.04189,2.44,6.8,17.94,35.07,0.2949,0.10890000000000001,0.1208,0.10640000000000001,0.0455,0.0467,0.0128,0.04190000000000001
389,RJF,Raymond James Financial Inc,Investment Banking & Investment Services,148.03,-0.037599999999999995,0.07,0.19,$29.866B,0,1,0,1,0,1.0,2.6,1,-1,-0.037599999999999995,0.07,0.0066,-0.0137,0.0536,1.06,14.26,3.05761,1.91,2.48,12.6,83.09,0.1893,0.026600000000000002,0.029900000000000003,0.07339999999999999,0.0748,0.048499999999999995,0.013500000000000002,0.15
390,O,Realty Income Corp,Residential & Commercial REITs,56.16,-0.0016,-0.03,0.05,$50.717B,0,0,-1,-1,0,-1.0,2.7,0,-1,-0.0016,-0.03,-0.0809,0.0043,-0.0358,0.23,50.93,11.84376,9.41,1.3,14.92,40.84,0.0248,0.0143,0.4694,0.0833,0.026099999999999998,0.0506,0.0574,0.023700000000000002
391,REG,Regency Centers Corp,Residential & Commercial REITs,72.14,-0.0258,-0.01,0.2,$13.096B,0,1,0,0,1,0.0,2.0,1,-1,-0.0258,-0.01,-0.0571,-0.0384,0.09,0.57,34.03,8.95435,8.9,2.02,16.59,40.3,0.0583,0.032400000000000005,0.0711,0.0796,0.0382,0.041299999999999996,0.0391,0.0302
392,REGN,Regeneron Pharmaceuticals Inc,Biotechnology & Medical Research,603.26,0.0113,0.0,-0.39,$64.035B,0,1,0,0,1,0.0,1.9,1,-1,0.0113,0.0,-0.0042,-0.16140000000000002,-0.4514,0.62,15.35,1.87935,4.62,2.22,13.04,8.43,0.15960000000000002,0.1251,-0.2168,0.11779999999999999,-0.057,0.0694,0.0058,0.0
393,RF,Regions Financial Corp,Banking Services,21.67,-0.038599999999999995,0.04,0.13,$19.480B,1,1,0,1,0,1.0,2.4,1,-1,-0.038599999999999995,0.04,-0.0083,-0.0675,0.015300000000000001,1.11,10.46,1.25311,2.74,1.16,9.67,0.0,0.11779999999999999,0.0128,0.14429999999999998,0.1036,0.050499999999999996,0.0424,0.0461,0.1103
394,RSG,Republic Services Inc,Professional & Commercial Services  ,254.91,0.0181,0.04,0.35,$79.659B,1,1,1,1,0,1.0,2.1,1,-1,0.0181,0.04,-0.0336,0.09789999999999999,0.2224,0.36,38.43,4.57498,4.92,6.82,20.98,53.24,0.18539999999999998,0.0647,0.0666,0.10890000000000001,0.0521,0.053399999999999996,0.0091,0.0783
395,RMD,Resmed Inc,Healthcare Equipment & Supplies,246.22,-0.0281,0.04,0.16,$36.102B,-1,0,1,1,1,1.0,2.3,1,-1,-0.0281,0.04,-0.0274,0.0484,0.034300000000000004,0.67,27.65,1.32276,7.19,6.51,23.74,10.82,0.2581,0.1826,0.2293,0.1043,0.0928,0.07780000000000001,0.0086,0.053399999999999996
396,RVTY,Revvity Inc,Healthcare Equipment & Supplies,92.23,-0.022000000000000002,-0.05,-0.19,$10.871B,0,0,0,-1,0,-1.0,2.2,1,-1,-0.022000000000000002,-0.05,-0.085,-0.19690000000000002,-0.2706,1.06,38.09,2.90747,3.92,1.44,15.24,29.32,0.0382,0.023,0.0060999999999999995,0.12369999999999999,0.0348,0.059800000000000006,0.003,0.045599999999999995
397,ROK,Rockwell Automation Inc,"Machinery, Equipment & Components",313.09,0.0159,0.23,0.17,$35.290B,0,1,0,1,1,1.0,2.4,1,-1,0.0159,0.23,0.18719999999999998,0.09050000000000001,0.0617,1.13,39.44,5.93786,4.43,10.26,29.07,50.53,0.2586,0.0801,0.0072,0.1656,-0.0174,0.066,0.0167,0.052000000000000005
398,ROL,Rollins Inc,Professional & Commercial Services  ,57.35,-0.0014000000000000002,0.02,0.25,$27.794B,0,0,0,1,0,0.0,2.6,1,-1,-0.0014000000000000002,0.02,-0.0441,0.1225,0.11230000000000001,0.34,58.21,0,8.03,20.5,46.92,26.37,0.37829999999999997,0.1702,0.12119999999999999,0.1261,0.1072,0.085,0.0115,0.1704
399,ROP,Roper Technologies Inc,Software & IT Services,573.82,-0.0115,0.02,0.04,$61.694B,0,1,1,0,0,1.0,2.1,1,-1,-0.0115,0.02,-0.0311,-0.0175,-0.0562,0.67,41.38,7.52306,8.52,3.21,26.48,27.95,0.0809,0.048799999999999996,0.08900000000000001,0.0832,0.1167,0.0751,0.0058,0.1015
400,ROST,Ross Stores Inc,Other Specialty Retailers,141.29,-0.08410000000000001,0.09,0.15,$46.459B,1,0,0,1,0,0.0,2.0,1,-1,-0.08410000000000001,0.09,-0.0575,0.0414,-0.10949999999999999,0.68,22.35,2.43927,2.19,8.33,18.32,21.37,0.3957,0.1446,-0.019,0.0968,0.042,0.05,0.0115,0.0758
401,RCL,Royal Caribbean Cruises Ltd,Hotels & Entertainment Services,255.54,0.0059,0.13,0.63,$69.394B,1,1,0,1,0,1.0,1.9,1,-1,0.0059,0.13,0.10800000000000001,0.0818,0.5423,1.62,21.23,2.07795,4.14,8.72,14.18,70.43,0.4953,0.09,0.2983,0.1567,0.09269999999999999,0.0947,0.011699999999999999,-0.20329999999999998
402,RTX,Rtx Corp,Aerospace & Defense,134.19,-0.0219,0.1,0.27,$179.272B,0,1,0,1,1,1.0,2.2,1,-1,-0.0219,0.1,0.0023,0.059800000000000006,0.13119999999999998,0.61,39.35,4.41709,2.19,2.91,19.38,39.47,0.0754,0.0301,0.0384,0.1244,0.0429,0.057800000000000004,0.0203,-0.0335
403,SPGI,S&P Global Inc,Professional & Commercial Services  ,516.70,-0.014499999999999999,0.06,0.17,$158.472B,1,1,0,1,1,1.0,1.7,1,-1,-0.014499999999999999,0.06,-0.013300000000000001,-0.0258,0.0562,0.85,40.57,4.01672,10.93,4.75,29.08,23.19,0.1168,0.071,0.079,0.11869999999999999,0.0507,0.07139999999999999,0.0074,0.0981
404,CRM,Salesforce Inc,Software & IT Services,277.19,-0.0363,0.07,0.02,$266.380B,0,1,1,1,1,1.0,2.0,1,-1,-0.0363,0.07,-0.0278,-0.0886,-0.08800000000000001,1.09,43.54,2.34715,7.02,4.36,27.49,12.12,0.1026,0.0611,0.0941,0.1201,0.07719999999999999,0.08990000000000001,0.006,0.0
405,SBAC,SBA Communications Corp,Residential & Commercial REITs,231.01,-0.0191,0.02,0.21,$24.822B,0,0,0,1,0,0.0,2.3,1,-1,-0.0191,0.02,-0.0904,0.06,0.1003,0.1,30.58,0,9.24,0.0,23.2,165.28,0.0,0.0795,0.21760000000000002,0.1041,0.025,0.0466,0.0192,0.3958
406,SLB,Schlumberger NV,Oil & Gas Related Equipment and Services,33.93,-0.0336,-0.03,-0.27,$46.150B,0,1,0,-1,1,0.0,1.9,1,-1,-0.0336,-0.03,-0.0659,-0.1679,-0.3427,1.19,11.51,1.21145,1.28,2.36,7.42,40.29,0.2082,0.08900000000000001,-0.0704,0.0789,-0.026000000000000002,0.039,0.0336,-0.1127
407,STX,Seagate Technology Holdings PLC,"Computers, Phones & Household Electronics",117.05,0.0735,0.31,0.16,$24.840B,0,1,0,1,1,0.0,2.2,1,-1,0.0735,0.31,0.3471,0.1805,0.1133,1.41,17.07,2.36144,2.91,0.0,14.22,119.2,0.0,0.20379999999999998,5.139500000000001,0.2134,0.3834,0.1174,0.0246,0.0213
408,SRE,Sempra,Multiline Utilities,78.91,0.0060999999999999995,0.03,0.01,$51.463B,0,0,0,1,1,0.0,2.3,1,-1,0.0060999999999999995,0.03,-0.0165,0.1234,-0.0679,0.7,17.37,1.72809,3.86,1.67,11.72,49.69,0.09910000000000001,0.0207,-0.0258,0.1082,0.1116,0.0471,0.0327,0.0527
409,NOW,ServiceNow Inc,Software & IT Services,"1,027.39",0.0016,0.08,0.34,$212.670B,1,1,1,1,0,1.0,1.8,1,-1,0.0016,0.08,0.0233,0.12029999999999999,0.2463,1.43,139.58,4.62946,18.54,20.97,99.74,12.81,0.1686,0.0799,0.18969999999999998,0.19870000000000002,0.1852,0.1934,0.0,0.0
410,SHW,Sherwin-Williams Co,Chemicals,359.32,-0.0074,0.06,0.16,$90.046B,0,1,0,1,1,1.0,2.4,1,-1,-0.0074,0.06,-0.030699999999999998,0.0236,0.0559,0.74,33.97,2.4283,3.91,21.8,27.18,72.29,0.7021999999999999,0.1115,0.048499999999999995,0.11779999999999999,0.0154,0.04769999999999999,0.0088,0.1368
411,SPG,Simon Property Group Inc,Residential & Commercial REITs,160.21,-0.026000000000000002,0.01,0.09,$52.295B,1,1,0,0,0,1.0,2.2,1,-1,-0.026000000000000002,0.01,-0.0405,-0.1234,-0.029500000000000002,1.0,20.64,2.46595,8.72,20.39,13.93,88.34,0.7281,0.07150000000000001,-0.1226,0.0911,0.0516,0.030699999999999998,0.0524,-0.0060999999999999995
412,SWKS,Skyworks Solutions Inc,Semiconductors & Semiconductor Equipment ,71.39,-0.021,0.14,-0.23,$10.718B,0,0,0,1,0,0.0,3.2,0,-1,-0.021,0.14,0.0883,0.0855,-0.3061,1.67,27.89,1.98534,2.71,1.85,12.32,14.35,0.067,0.0509,-0.1898,-0.1673,-0.0793,-0.0642,0.0392,0.1164
413,SW,Smurfit WestRock PLC,Containers & Packaging,44.39,-0.0431,0.05,0.18,$23.172B,0,1,0,0,1,0.0,2.1,1,-1,-0.0431,0.05,-0.015700000000000002,-0.1575,-0.17149999999999999,1.28,45.89,26.9956,0.9,1.3,9.54,44.29,0.0425,0.0174,0.1818,0.2587,0.4893,0.0321,0.0388,0.0
414,SNA,Snap-On Inc,"Machinery, Equipment & Components",325.76,-0.018600000000000002,0.03,0.19,$17.034B,0,0,0,0,0,0.0,2.7,1,-1,-0.018600000000000002,0.03,-0.012199999999999999,-0.0407,0.07730000000000001,0.75,17.05,2.52569,3.36,3.09,14.9,17.86,0.19149999999999998,0.1329,-0.039,0.0747,-0.0064,0.0451,0.0263,0.1446
415,SOLV,Solventum Corp,Healthcare Equipment & Supplies,72.53,-0.042800000000000005,0.08,0.21,$12.549B,1,0,0,0,0,0.0,2.8,0,-1,-0.042800000000000005,0.08,0.0281,-0.12710000000000002,0.07490000000000001,0.95,33.33,0,1.51,3.85,13.6,70.81,0.1066,0.0259,-0.17010000000000003,0.0594,0.020499999999999997,-0.0008,0.0,0.0
416,SO,Southern Co,Electrical Utilities & IPPs,89.92,0.0049,-0.02,0.15,$98.624B,0,1,0,-1,0,0.0,2.7,0,-1,0.0049,-0.02,-0.0766,0.006500000000000001,0.0361,0.06,21.54,14.09497,3.55,2.92,10.55,64.83,0.1401,0.030899999999999997,0.056799999999999996,0.0654,0.0339,0.0408,0.0329,0.030600000000000002
417,LUV,Southwest Airlines Co,Passenger Transportation Services,32.66,0.0021,0.18,0.17,$18.612B,0,1,1,1,1,1.0,3.0,0,-1,0.0021,0.18,0.1251,0.0858,0.0901,1.3,39.21,3.65616,0.67,2.0,8.49,41.68,0.0558,0.0158,0.20829999999999999,1.1207,0.0206,0.0677,0.022000000000000002,0.005699999999999999
418,SWK,Stanley Black & Decker Inc,"Machinery, Equipment & Components",67.23,-0.048,0.07,-0.23,$10.401B,0,0,0,0,0,0.0,2.7,1,-1,-0.048,0.07,0.030600000000000002,-0.2299,-0.3007,1.56,28.55,3.99967,0.68,1.18,11.13,43.26,0.0403,0.0154,-0.0161,0.331,0.0163,0.044800000000000006,0.048799999999999996,0.0384
419,SBUX,Starbucks Corp,Hotels & Entertainment Services,87.01,0.028399999999999998,0.0,0.07,$98.878B,0,1,0,-1,1,0.0,2.5,1,-1,0.028399999999999998,0.0,-0.037000000000000005,-0.2364,-0.011699999999999999,1.08,31.63,2.44982,2.72,0.0,20.57,195.71,0.0,0.1026,-0.26280000000000003,0.209,0.0191,0.0616,0.027999999999999997,0.09630000000000001
420,STT,State Street Corp,Investment Banking & Investment Services,97.43,-0.0086,0.1,0.29,$27.785B,1,1,1,1,1,1.0,2.4,1,-1,-0.0086,0.1,0.0335,0.008,0.1577,1.07,10.94,-21.6585,2.14,1.22,7.75,0.0,0.11810000000000001,0.008100000000000001,0.0934,0.1023,0.029900000000000003,0.032400000000000005,0.031200000000000002,0.0796
421,STLD,Steel Dynamics Inc,Metals & Mining,128.74,-0.0538,0.02,-0.03,$19.112B,0,0,0,1,1,0.0,2.2,1,-1,-0.0538,0.02,-0.06480000000000001,-0.03,-0.1351,1.18,17.02,-1.29169,1.11,2.18,11.39,32.2,0.1308,0.0762,-0.0173,0.29469999999999996,0.0643,0.0574,0.0155,0.139
422,STE^K15,Steris PLC,Healthcare Equipment & Supplies,246.20,-0.025099999999999997,0.08,0.07,$24.189B,0,0,0,0,0,0.0,2.1,1,-1,-0.025099999999999997,0.08,0.032,0.10640000000000001,-0.037599999999999995,0.55,39.97,0,4.43,3.66,29.55,23.6,0.09449999999999999,0.057699999999999994,0.07400000000000001,0.0858,0.064,0.0643,0.009300000000000001,0.08990000000000001
423,SYK,Stryker Corp,Healthcare Equipment & Supplies,383.78,-0.0276,0.05,0.15,$146.667B,1,1,0,1,1,1.0,2.0,1,-1,-0.0276,0.05,-0.028399999999999998,-0.0111,0.0246,0.75,51.79,5.0011,6.32,7.01,37.41,44.5,0.1426,0.0669,0.0943,0.1094,0.096,0.08349999999999999,0.0088,0.09269999999999999
424,SMCI,Super Micro Computer Inc,"Computers, Phones & Household Electronics",41.57,-0.0719,0.15,-0.51,$24.810B,0,0,0,0,0,0.0,2.8,1,-1,-0.0719,0.15,0.08439999999999999,-0.08199999999999999,-0.5787,2.05,23.02,0,1.15,3.89,20.66,28.09,0.2006,0.1173,-0.0271,0.37670000000000003,0.5025,0.3531,0.0,0.0
425,$SYF,Synchrony Financial,Banking Services,59.02,-0.0172,0.11,0.34,$22.466B,1,0,1,1,0,1.0,2.2,1,-1,-0.0172,0.11,0.0571,-0.0026,0.2202,1.61,8.1,0.67538,1.21,1.46,6.67,0.0,0.1959,0.024399999999999998,-0.0947,0.12269999999999999,0.0323,0.053,0.0203,0.0282
426,SNPS,Synopsys Inc,Software & IT Services,511.79,-0.008199999999999999,0.15,-0.14,$79.133B,0,0,0,1,1,1.0,1.9,1,-1,-0.008199999999999999,0.15,0.0431,0.12390000000000001,-0.2195,1.32,61.45,4.55157,13.03,8.5,50.82,0.15,0.16269999999999998,0.1082,0.1288,0.145,0.10550000000000001,0.12560000000000002,0.0,0.0
427,SYY,Sysco Corp,Food & Drug Retailing ,72.28,-0.009899999999999999,-0.01,-0.01,$35.038B,1,0,0,-1,0,0.0,2.4,1,-1,-0.009899999999999999,-0.01,-0.0336,-0.0235,-0.1124,0.34,18.7,2.24415,0.43,18.23,12.32,87.38,0.9489,0.0748,0.009300000000000001,0.0759,0.030699999999999998,0.0378,0.029900000000000003,0.0592
428,TROW,T Rowe Price Group Inc,Investment Banking & Investment Services,95.56,-0.0245,0.06,-0.19,$21.053B,0,0,0,0,0,0.0,3.3,-1,-1,-0.0245,0.06,0.009899999999999999,-0.0953,-0.2758,1.17,10.84,1.63816,2.96,2.03,8.56,0.38,0.19469999999999998,0.1525,-0.1168,0.024300000000000002,-0.0213,0.024700000000000003,0.053200000000000004,0.10289999999999999
429,TMUS,T-Mobile Us Inc,Telecommunications Services,243.36,-0.0036,-0.08,0.46,$276.322B,1,1,1,-1,1,0.0,2.2,1,-1,-0.0036,-0.08,-0.054000000000000006,-0.0953,0.31329999999999997,0.32,23.72,1.12174,3.34,4.53,11.2,59.99,0.1935,0.056600000000000004,0.10460000000000001,0.19030000000000002,0.061799999999999994,0.050499999999999996,0.014499999999999999,0.0
430,TTWO,Take-Two Interactive Software Inc,Software & IT Services,226.27,-0.0358,0.01,0.48,$40.146B,0,0,0,1,1,1.0,1.8,1,-1,-0.0358,0.01,-0.079,0.09449999999999999,0.3111,0.64,0.0,0,7.33,18.75,0.0,63.14,-1.1476,-0.41859999999999997,0.1804,2.0864,0.059500000000000004,0.5362,0.0,0.0
431,TPR,Tapestry Inc,Other Specialty Retailers,80.90,-0.0178,0.16,0.91,$16.802B,1,1,1,1,1,1.0,2.0,1,-1,-0.0178,0.16,0.08470000000000001,-0.0318,0.7132999999999999,1.27,21.28,2.82236,2.44,11.25,16.35,64.36,0.40270000000000006,0.0817,0.1818,0.0611,0.0433,0.021,0.0173,0.0073
432,TRGP,Targa Resources Corp,Oil & Gas Related Equipment and Services,161.46,-0.019299999999999998,-0.1,0.4,$35.026B,0,1,0,-1,1,0.0,1.7,1,-1,-0.019299999999999998,-0.1,-0.1487,-0.16690000000000002,0.2657,1.23,29.72,0.52785,2.14,14.32,11.87,86.3,0.4637,0.0688,0.35369999999999996,0.2046,0.332,0.1131,0.0248,-0.0545
433,TGT,Target Corp,Diversified Retail,96.99,-0.0102,0.0,-0.34,$44.186B,0,1,1,0,1,0.0,2.7,1,-1,-0.0102,0.0,-0.0601,-0.2343,-0.4017,0.84,10.66,1.03569,0.42,2.95,6.09,50.87,0.2908,0.07519999999999999,-0.1625,0.0916,-0.0174,0.023700000000000002,0.0462,0.113
434,TEL,TE Connectivity PLC,Electronic Equipment & Parts,161.37,-0.0092,0.11,0.0,$47.854B,1,0,0,1,0,0.0,2.2,1,-1,-0.0092,0.11,0.0433,0.0681,-0.0418,1.11,35.39,3.40283,2.99,3.97,21.67,31.48,0.1133,0.059800000000000006,0.086,0.09380000000000001,0.0516,0.0724,0.0176,0.0662
435,TDY,Teledyne Technologies Inc,Electronic Equipment & Parts,494.95,-0.0042,0.06,0.22,$23.193B,0,0,1,1,0,1.0,1.9,1,-1,-0.0042,0.06,0.004699999999999999,-0.0053,0.1016,0.8,28.29,0,4.02,2.34,20.29,22.99,0.0861,0.0559,0.0836,0.109,0.0659,0.0545,0.0,0.0
436,TER,Teradyne Inc,Semiconductors & Semiconductor Equipment ,81.74,0.0033,0.02,-0.44,$13.113B,0,0,0,0,-1,-1.0,2.5,1,-1,0.0033,0.02,0.025,-0.26170000000000004,-0.4915,1.71,23.14,1.72854,4.51,4.69,18.42,0.0,0.2155,0.16579999999999998,-0.0062,0.4219,0.0277,0.1863,0.0059,0.0592
437,TSLA,Tesla Inc,Automobiles & Auto Parts,362.89,0.0608,0.31,0.96,$1.169T,0,1,0,1,1,1.0,2.7,0,0,0.0608,0.31,0.16699999999999998,0.2053,0.8137000000000001,2.32,199.73,0,12.21,15.65,97.42,9.08,0.0916,0.054900000000000004,-0.2107,0.4607,-0.0103,0.20670000000000002,0.0,0.0
438,TXN,Texas Instruments Inc,Semiconductors & Semiconductor Equipment ,183.24,-0.0271,0.11,-0.09,$166.468B,0,1,1,1,-1,1.0,2.8,1,-1,-0.0271,0.11,0.0703,-0.0785,-0.1759,1.4,34.72,3.47185,10.37,10.15,25.47,43.92,0.2904,0.142,0.0635,0.1989,0.10830000000000001,0.1023,0.0297,0.1038
439,TPL,Texas Pacific Land Corp,Oil & Gas,"1,243.54",-0.1244,-0.04,1.1,$28.585B,0,0,1,1,0,0.0,3.0,0,-1,-0.1244,-0.04,-0.1222,-0.029900000000000003,0.8476,1.54,62.19,0,39.28,23.7,57.93,0.0,0.39520000000000005,0.35229999999999995,0.0,0.0,0.0,0.0,0.0051,0.4991
