,Symbol,Company Name,Industry,Prior Close,% 5 Day Chg_x,% 4 Week Chg_x,% 52 Week Chg,Mkt Cap,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,Thomson Reuters Consensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,% 5 Day Chg_y,% 4 Week Chg_y,% Vs. S&P 500 4 Weeks,% Vs. S&P 500 13 Weeks,% Vs. S&P 500 52 Weeks,Beta,P/E Ratio (TTM)*,PEG Ratio,Price/Sales Ratio,Price/Book Ratio,Price/Cash Flow Ratio,Debt to Capital Ratio,% Return on Equity,% Return on Assets,% EPS Growth CFY*,% EPS Growth NFY*,% Revenue Growth CFY*,% Revenue Growth NFY*,% Dividend Yield,% Dividend Growth 5 Year
868,DLO,Dlocal Ltd,Professional & Commercial Services  ,11.09,-0.0134,0.29,0.25,$1.599B,0,0,0,1,0,0.0,2.8,1,-1,-0.0134,0.29,0.2057,-0.0931,0.09,0.9,22.67,0,4.07,5.81,18.8,0.72,0.2923,0.1246,0.5385,0.3,0.2963,0.2736,0.0,0.0
869,BOOM,Dmc Global Inc,Homebuilding & Construction Supplies,6.79,0.0089,0.0,-0.51,$139.134M,0,0,-1,0,0,0.0,2.7,0,0,0.0089,0.0,-0.0623,-0.2463,-0.5385,0.91,0.0,0,0.22,0.55,0.0,14.11,-0.4842,-0.19920000000000002,3.6,0.6087,-0.0369,0.0432,0.0,0.0
870,DCGO,DocGo Inc,Healthcare Providers & Services,1.39,-0.0414,-0.4,-0.54,$137.755M,0,0,0,-1,0,-1.0,2.3,1,0,-0.0414,-0.4,-0.4275,-0.6718999999999999,-0.5917,0.68,0.0,0,0.26,0.45,19.29,13.35,-0.0021,-0.0181,0.0,0.0,0.0,0.0,0.0,0.0
871,DOCU,Docusign Inc,Software & IT Services,86.25,-0.0554,0.06,0.51,$17.465B,0,0,0,1,0,1.0,2.7,0,-1,-0.0554,0.06,-0.0155,0.0622,0.35719999999999996,1.42,16.85,0.28708,5.87,8.72,14.86,0.0,0.6818000000000001,0.30579999999999996,0.0,0.0,0.0,0.0,0.0,0.0
872,DOGZ,Dogness International Corp,Textiles & Apparel,23.66,0.08779999999999999,0.3,0.98,$24.322M,0,0,0,0,0,-0.5,0.0,0,1,0.08779999999999999,0.3,0.3321,-0.0745,0.9320999999999999,0.33,0.0,0,14.93,4.03,0.0,5.93,-0.0623,-0.04769999999999999,0.0,0.0,0.0,0.0,0.0,0.0
873,DWTX,Dogwood Therapeutics Inc,Biotechnology & Medical Research,5.70,-0.0018,-0.06,0.18,$10.893M,-1,0,0,0,0,0.0,2.0,1,0,-0.0018,-0.06,-0.0106,0.1442,-0.0246,0.29,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.4264,0.0,0.0,0.0,0.0,0.0,0.0
874,DLTR,Dollar Tree Inc,Diversified Retail,90.36,0.0433,0.11,-0.21,$19.435B,0,0,0,1,0,0.0,2.6,1,-1,0.0433,0.11,0.049,0.1923,-0.2984,0.61,18.72,4.76732,0.84,4.89,12.1,46.31,0.18469999999999998,0.0513,0.0118,0.14529999999999998,-0.38520000000000004,0.056799999999999996,0.0,0.0
875,DLPN,Dolphin Entertainment Inc,Media & Publishing,1.08,-0.0192,0.02,-0.5,$12.061M,-1,0,0,0,0,0.0,2.0,1,0,-0.0192,0.02,-0.0695,-0.0126,-0.5681,0.96,0.0,0,0.25,1.29,0.0,71.29,-0.9875,-0.23629999999999998,0.0,0.0,0.0,0.0,0.0,0.0
876,DOMH,Dominari Holdings Inc,Investment Banking & Investment Services,4.68,-0.16870000000000002,0.03,1.23,$68.534M,-1,0,0,0,0,0.0,2.0,0,0,-0.16870000000000002,0.03,-0.058899999999999994,-0.5246,1.0012999999999999,2.23,0.0,0,2.76,1.62,0.0,0.0,-0.9268000000000001,-0.7988,0.0,0.0,0.0,0.0,0.0,0.0
877,DPZ,Domino's Pizza Inc,Hotels & Entertainment Services,484.56,-0.026000000000000002,-0.01,0.04,$16.592B,1,0,0,1,1,0.0,2.2,1,-1,-0.026000000000000002,-0.01,-0.07780000000000001,0.0365,-0.1356,0.65,27.75,2.16642,3.51,0.0,23.83,468.06,0.0,0.3357,0.0641,0.0907,0.048799999999999996,0.0659,0.0144,0.18359999999999999
878,DOMO,Domo Inc,Software & IT Services,12.88,0.4788,0.48,0.52,$472.387M,0,0,0,1,0,0.0,2.6,1,0,0.4788,0.48,0.5978,0.6999,0.6554000000000001,1.19,0.0,0,1.63,0.0,0.0,0.0,0.0,-0.3765,0.0,0.0,0.0,0.0,0.0,0.0
879,DGICA,Donegal Group Inc,Insurance,20.29,-0.0273,0.02,0.53,$619.251M,0,0,0,0,0,0.0,3.0,0,0,-0.0273,0.02,-0.018799999999999997,0.2278,0.3971,0.25,10.09,0,0.72,1.25,9.71,5.65,0.1311,0.0301,0.3333,0.0638,0.0023,0.0407,0.036000000000000004,0.0302
880,DASH,DoorDash Inc,Software & IT Services,204.89,0.0134,0.07,0.82,$81.686B,0,1,1,1,1,1.0,2.1,1,-1,0.0134,0.07,0.0062,0.07730000000000001,0.6268,1.4,282.28,0,7.72,10.35,95.93,0.0,0.0441,0.026699999999999998,6.448300000000001,0.6759000000000001,0.1979,0.1877,0.0,0.0
881,DMLP,Dorchester Minerals LP,Oil & Gas,27.25,-0.0349,-0.04,-0.12,$1.290B,1,0,0,0,0,0.0,0.0,0,-1,-0.0349,-0.04,-0.1202,-0.1054,-0.2325,0.52,13.02,0,7.42,3.73,9.14,0.0,0.3371,0.3444,0.0,0.0,0.0,0.0,0.1161,0.1162
882,DORM,Dorman Products Inc,Automobiles & Auto Parts,127.57,-0.0217,0.1,0.39,$3.892B,0,0,0,1,0,1.0,2.0,1,-1,-0.0217,0.1,0.0688,0.0217,0.2422,0.67,18.32,0,1.9,2.91,14.34,25.65,0.1709,0.0924,0.09539999999999998,0.08449999999999999,0.042800000000000005,0.047599999999999996,0.0,0.0
883,DDI^C10,DoubleDown Interactive Co Ltd (ADR),Hotels & Entertainment Services,9.90,0.001,0.0,-0.24,$24.522M,1,0,0,0,0,0.0,1.8,1,-1,0.001,0.0,0.0062,-0.0113,-0.3178,0.47,4.29,0,1.43,0.6,4.16,4.44,0.15130000000000002,0.1399,0.0,0.0,0.0,0.0,0.0,0.0
884,DOYU,Douyu International Holdings Ltd (ADR),Software & IT Services,6.71,-0.0331,-0.02,-0.33,$202.494M,0,0,0,0,-1,0.0,3.0,0,0,-0.0331,-0.02,-0.16210000000000002,-0.0091,2.2729,1.32,0.0,0,0.35,0.74,0.0,0.0,-0.0697,-0.052300000000000006,0.0,0.0,0.0,0.0,0.0,0.0
885,DKNG,DraftKings Inc,Hotels & Entertainment Services,35.55,-0.0444,0.02,-0.14,$17.643B,0,1,-1,0,1,0.0,1.9,1,-1,-0.0444,0.02,0.005,-0.159,-0.21960000000000002,1.16,0.0,0,3.53,36.22,0.0,67.85,-0.4678,-0.09570000000000001,0.0,3.0570999999999997,0.31670000000000004,0.19870000000000002,0.0,0.0
886,DFLI,Dragonfly Energy Holdings Corp,"Machinery, Equipment & Components",0.40,-0.042800000000000005,-0.19,-0.95,$3.745M,0,0,0,0,0,0.0,2.0,1,0,-0.042800000000000005,-0.19,-0.4133,-0.8101999999999999,-0.9575,0.76,0.0,0,0.07,0.0,0.0,160.7,0.0,-0.45549999999999996,0.0,0.0,0.0,0.0,0.0,0.0
887,DTI,Drilling Tools International Corp,Oil & Gas Related Equipment and Services,2.78,0.1301,0.28,-0.58,$98.949M,0,0,0,0,0,0.0,3.0,0,0,0.1301,0.28,0.3119,-0.1604,-0.5884,1.7,0.0,0,0.62,0.81,4.2,30.9,-0.0166,-0.0089,0.0,0.0,0.0,0.0,0.0,0.0
888,DRVN,Driven Brands Holdings Inc,Personal &Household Products & Services,18.09,-0.0033,0.09,0.65,$2.972B,0,0,0,1,0,0.0,2.2,1,-1,-0.0033,0.09,0.0148,0.1632,0.4534,0.76,0.0,0,1.3,4.62,0.0,80.46,-0.3605,-0.0499,0.0702,0.22949999999999998,-0.0983,0.0816,0.0,0.0
889,DBX,Dropbox Inc,Software & IT Services,28.41,-0.0101,0.01,0.24,$5.812B,1,0,1,1,0,1.0,3.2,0,-1,-0.0101,0.01,-0.0694,0.0814,0.1119,0.9,16.27,0.73295,3.05,0.0,11.78,166.6,0.0,0.1634,0.0562,0.076,-0.0263,-0.0006,0.0,0.0
890,DMAA,Drugs Made In America Acquisition Corp,Holding Companies,10.12,-0.001,0.01,0.0,$339.192M,0,0,0,0,0,0.0,0.0,0,0,-0.001,0.01,-0.0581,0.0218,0.0,0,0.0,0,0.0,0.0,0.0,158.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,DYCQ,DT Cloud Acquisition Corp,Holding Companies,10.67,0.0,-0.01,0.05,$75.704M,0,0,0,0,0,0.0,0.0,0,0,0.0,-0.01,-0.067,0.0191,-0.0601,0.0,35.67,0,0.0,1.48,0.0,0.0,0.044800000000000006,0.0432,0.0,0.0,0.0,0.0,0.0,0.0
892,DTSQ,DT Cloud Star Acquisition Corp,Holding Companies,10.30,0.0,0.0,0.0,$91.680M,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-0.06,0.0175,0.0,0.0,2.74,0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,DLTH,Duluth Holdings Inc,Textiles & Apparel,1.95,0.06559999999999999,0.09,-0.56,$61.959M,0,0,0,0,0,0.0,3.0,0,0,0.06559999999999999,0.09,0.0464,-0.29710000000000003,-0.6109,1.19,0.0,0,0.11,0.38,0.0,24.52,-0.21539999999999998,-0.0924,-0.8169,0.09300000000000001,-0.0904,-0.0127,0.0,0.0
894,IPODU,Dune Acquisition Corp II,Holding Companies,10.05,0.002,0.0,0.0,$125.625M,0,0,0,0,0,0.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,118.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,DUOL,Duolingo Inc,Software & IT Services,525.00,0.0092,0.38,1.95,$20.612B,0,0,0,1,1,0.0,2.3,1,-1,0.0092,0.38,0.2801,0.3685,1.6362999999999999,1.64,259.33,0,29.42,26.68,218.68,0.0,0.1206,0.0783,0.5798,0.4916,0.3319,0.2676,0.0,0.0
896,DUOT,Duos Technologies Group Inc,Software & IT Services,8.27,0.1027,0.12,2.04,$96.379M,-1,0,0,0,0,0.0,2.0,1,-1,0.1027,0.12,0.0179,0.2659,2.166,1.32,0.0,0,8.63,18.71,0.0,38.92,-1.8913,-0.431,0.7265999999999999,0.0,2.8662,0.4387,0.0,0.0
897,DRRX,DURECT Corp,Pharmaceuticals,0.50,-0.2306,-0.22,-0.57,$15.518M,-1,0,0,0,0,-0.5,2.0,1,0,-0.2306,-0.22,-0.2429,-0.3628,-0.6555,-0.04,0.0,0,3.2,2.9,0.0,0.0,-2.188,-0.5905,-1.28,0.2807,-0.907,10.5843,0.0,0.0
898,DXPE,DXP Enterprises Inc,"Machinery, Equipment & Components",85.21,-0.050499999999999996,-0.02,0.63,$1.337B,0,0,0,1,0,1.0,1.0,1,-1,-0.050499999999999996,-0.02,-0.08539999999999999,-0.0226,0.539,1.32,17.74,0,0.72,3.01,11.9,58.53,0.1943,0.0621,0.2559,0.1509,0.0965,0.0359,0.0,0.0
899,DYAI,Dyadic International Inc,Biotechnology & Medical Research,0.94,-0.11320000000000001,-0.13,-0.38,$28.286M,-1,0,0,0,0,0.0,2.0,0,0,-0.11320000000000001,-0.13,-0.2823,-0.3389,-0.5682,0.07,0.0,0,7.96,30.65,0.0,84.38,-2.1426,-0.5664,0.0,0.0,0.0,0.0,0.0,0.0
900,DYNX,Dynamix Corp,Holding Companies,10.05,0.0,0.01,0.0,$166.830M,0,0,0,0,0,0.0,0.0,0,0,0.0,0.01,-0.0562,0.025099999999999997,0.0,0.0,0.0,0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,DVAX,Dynavax Technologies Corp,Biotechnology & Medical Research,9.78,-0.0051,-0.1,-0.17,$1.174B,-1,0,0,-1,0,-1.0,2.2,1,0,-0.0051,-0.1,-0.2048,-0.26649999999999996,-0.23079999999999998,0.45,0.0,0,3.99,2.28,0.0,32.92,-0.1045,-0.0622,0.0,0.0,0.2271,0.16829999999999998,0.0,0.0
902,DYN,Dyne Therapeutics Inc,Biotechnology & Medical Research,11.70,0.0034000000000000002,0.07,-0.62,$1.330B,-1,0,0,0,1,-1.0,1.6,1,-1,0.0034000000000000002,0.07,-0.0625,-0.1316,-0.6643000000000001,1.56,0.0,0,0.0,1.99,0.0,0.0,-0.6401,-0.5905,-0.19879999999999998,0.0297,0.0,0.0,0.0,0.0
903,SSP,E W Scripps Co,Media & Publishing,2.29,-0.021400000000000002,0.0,-0.19,$173.532M,-1,0,-1,1,0,0.0,2.8,1,0,-0.021400000000000002,0.0,-0.0356,0.3468,-0.16440000000000002,1.43,2.46,0,0.08,0.22,0.85,66.59,0.0989,0.027000000000000003,0.0,0.0,-0.1329,0.0953,0.0,0.0
904,EJH,E-Home Household Service Holdings Ltd,Personal &Household Products & Services,0.15,0.5141,-0.91,-0.99,$0.000,0,0,0,0,0,0.0,0.0,0,-1,0.5141,-0.91,-0.8251999999999999,-0.7492,-0.9812000000000001,-0.56,0.0,0,0.53,0.01,0.0,0.0,-0.11869999999999999,-0.111,0.0,0.0,0.0,0.0,0.0,0.0
905,EGBN,Eagle Bancorp Inc,Banking Services,17.81,-0.045,-0.07,-0.08,$541.014M,0,0,1,0,0,-1.0,3.0,0,1,-0.045,-0.07,-0.0805,-0.22829999999999998,-0.1418,0.8,0.0,0,1.78,0.43,0.0,0.0,-0.036000000000000004,-0.0039000000000000003,0.0159,0.5521,0.24489999999999998,0.1025,0.0371,0.1326
906,EBMT,Eagle Bancorp Montana Inc,Banking Services,16.98,-0.0241,-0.02,0.3,$135.449M,0,0,0,0,0,0.0,3.0,0,0,-0.0241,-0.02,-0.0836,-0.046,0.155,0.59,11.99,0,1.63,0.76,6.94,0.0,0.0642,0.0053,0.3889,0.051399999999999994,0.1026,0.049800000000000004,0.0336,0.08539999999999999
907,EFSI,Eagle Financial Services Inc,Banking Services,32.18,0.0040999999999999995,-0.04,0.22,$173.064M,0,0,0,0,0,0.0,2.0,1,0,0.0040999999999999995,-0.04,0.0141,-0.0109,-0.0333,0,15.49,0,2.81,0.98,23.33,0.0,0.040999999999999995,0.0032,0.0,0.2671,0.0,0.2235,0.0385,0.038900000000000004
908,ELWS,Earlyworks Co Ltd - ADR,Financial Technology (Fintech) & Infrastructure,2.04,0.0645,0.03,-0.03,$30.812M,0,0,0,0,0,0.0,0.0,0,0,0.0645,0.03,-0.010700000000000001,-0.1291,-0.1838,1.01,0.0,0,4.96,2.69,0.0,33.72,-1.2468000000000001,-0.6536,0.0,0.0,0.0,0.0,0.0,0.0
909,EWBC,East West Bancorp Inc,Banking Services,92.37,-0.028300000000000002,0.06,0.23,$12.731B,1,0,0,1,0,0.0,2.0,1,-1,-0.028300000000000002,0.06,0.005,-0.005,0.12140000000000001,1.26,11.02,0,4.78,1.61,9.31,0.0,0.1566,0.0159,0.0687,0.0733,0.0765,0.0542,0.026000000000000002,0.1583
910,EBC,Eastern Bankshares Inc,Banking Services,15.07,-0.0327,-0.06,0.1,$3.181B,0,0,0,0,0,0.0,2.3,1,-1,-0.0327,-0.06,-0.0546,-0.1423,-0.0051,0.93,0.0,0,6.04,0.89,0.0,0.0,-0.0418,-0.0059,0.4434,0.2484,0.3566,0.2785,0.0345,0.0
911,EML,Eastern Company,"Machinery, Equipment & Components",23.24,-0.0231,0.17,-0.18,$142.856M,1,0,0,0,0,0.0,1.0,0,0,-0.0231,0.17,0.11259999999999999,-0.151,-0.26280000000000003,0.6,12.41,0,0.52,1.18,7.46,27.2,0.091,0.0478,0.0,0.1545,0.0,0.07,0.0189,0.0
912,EBON,Ebang International Holdings Inc,"Computers, Phones & Household Electronics",3.76,-0.0665,0.09,-0.54,$17.457M,0,0,0,0,0,0.0,0.0,0,0,-0.0665,0.09,0.0023,-0.23559999999999998,-0.603,1.51,0.0,0,4.2,0.09,0.0,0.0,-0.0751,-0.0727,0.0,0.0,0.0,0.0,0.0,0.0
913,EBAY,eBay Inc,Software & IT Services,72.44,0.0001,0.07,0.37,$33.395B,1,1,0,1,1,1.0,2.7,1,-1,0.0001,0.07,0.0123,0.0271,0.19269999999999998,0.52,17.23,1.34205,3.24,6.78,14.07,57.67,0.36479999999999996,0.1014,0.0922,0.08070000000000001,0.0321,0.0379,0.016,0.1404
914,ECX,Ecarx Holdings Inc.,Integrated Hardware & Software,1.63,0.0867,0.46,0.29,$529.373M,-1,0,0,0,0,0.0,1.8,1,-1,0.0867,0.46,0.2756,-0.2375,0.2697,0.75,0.0,0,0.74,0.0,0.0,274.59,0.0,-0.2182,0.0,0.0,0.0,0.0,0.0,0.0
915,ECBK,ECB Bancorp Inc,Banking Services,16.18,-0.0206,-0.02,0.32,$146.073M,0,0,0,0,0,0.0,0.0,0,0,-0.0206,-0.02,-0.0707,0.1107,0.18710000000000002,0.38,28.9,0,5.42,0.87,29.4,0.0,0.0279,0.0034000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
916,ECDA,ECD Automotive Design Inc,Automobiles & Auto Parts,0.26,-0.1616,-0.21,-0.78,$9.271M,0,0,0,0,0,0.0,2.0,0,-1,-0.1616,-0.21,-0.2238,-0.6861,-0.7959,0.47,0.0,0,0.34,0.0,0.0,0.0,0.0,-0.4975,0.0,0.0,0.0,0.0,0.0,0.0
917,SATS,EchoStar Corp,Telecommunications Services,20.24,-0.08,-0.07,0.15,$3.158B,0,0,0,-1,0,-1.0,2.7,0,0,-0.08,-0.07,-0.16269999999999998,-0.2817,-0.0194,1.16,0.0,0,0.37,0.29,3.26,56.76,-0.0108,-0.0038,-9.6364,-0.11320000000000001,-0.023,-0.0039000000000000003,0.0,0.0
918,WAVE,Eco Wave Power Global AB (publ),Electrical Utilities & IPPs,5.81,-0.052199999999999996,-0.03,0.78,$271.519M,-1,0,0,0,0,0.0,2.0,1,-1,-0.052199999999999996,-0.03,-0.158,-0.2952,0.6265,0.72,0.0,0,202.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,EDAP,Edap Tms SA (ADR),Healthcare Equipment & Supplies,1.74,-0.0642,-0.09,-0.7,$64.581M,-1,0,0,0,0,-1.0,2.7,1,0,-0.0642,-0.09,-0.2253,-0.2998,-0.7452,0.79,0.0,0,0.92,1.67,0.0,17.49,-0.4928,-0.2627,-0.2353,0.15869999999999998,-0.106,-0.0074,0.0,0.0
920,EDSA,Edesa Biotech Inc,Biotechnology & Medical Research,2.01,0.0,-0.14,-0.55,$14.116M,-1,0,0,0,0,0.0,2.0,1,0,0.0,-0.14,-0.2036,-0.077,-0.5889,0.54,0.0,0,0.0,2.22,0.0,0.0,-1.0934,-0.5092,0.2746,0.6,0.0,0.0,0.0,0.0
921,EWTX,Edgewise Therapeutics Inc,Biotechnology & Medical Research,14.33,-0.031400000000000004,-0.09,-0.19,$1.507B,0,0,0,0,0,0.0,1.9,1,-1,-0.031400000000000004,-0.09,-0.12990000000000002,-0.42560000000000003,-0.25,1.23,0.0,0,0.0,3.17,0.0,0.0,-0.3029,-0.2898,-0.2069,-0.09140000000000001,0.0,0.0,0.0,0.0
922,EDBL,Edible Garden AG Inc,Food & Tobacco,3.32,0.66,1.03,-0.93,$5.495M,-1,0,0,0,0,0.0,2.0,1,0,0.66,1.03,0.6409,-0.3268,-0.9454,1.14,0.0,0,0.41,2.49,0.0,53.0,0.0,-1.3974000000000002,0.0,0.0,0.0,0.0,0.0,0.0
923,EDIT,Editas Medicine Inc,Biotechnology & Medical Research,1.65,0.1074,0.01,-0.72,$138.126M,-1,0,0,0,0,-1.0,2.7,1,-1,0.1074,0.01,-0.0003,-0.1079,-0.7375,2.23,0.0,0,3.85,2.21,0.0,46.65,-1.4082,-0.7137,0.375,0.3778,-0.6157,-0.1166,0.0,0.0
924,EDUC,Educational Development Corp,Media & Publishing,1.33,-0.0085,0.12,-0.32,$11.403M,0,0,0,1,0,0.0,1.0,0,0,-0.0085,0.12,0.0144,-0.0941,-0.3703,-0.08,0.0,0,0.31,0.27,0.0,42.91,-0.1244,-0.061799999999999994,0.0,0.0,0.0,0.0,0.0,0.0
925,EGAN,eGain Corp,Software & IT Services,5.98,0.1634,0.14,-0.12,$163.559M,1,0,0,1,0,0.0,2.5,1,-1,0.1634,0.14,0.0717,0.2076,-0.151,0.69,61.41,0,1.87,3.2,37.85,0.0,0.050199999999999995,0.0256,-0.5385,0.3889,-0.0492,0.0836,0.0,0.0
926,EH,EHang Holdings Ltd - ADR,Aerospace & Defense,15.78,-0.1024,0.04,0.1,$1.656B,0,0,0,-1,1,-1.0,1.7,1,-1,-0.1024,0.04,-0.1142,-0.3273,-0.11789999999999999,1.15,0.0,0,19.44,8.86,0.0,15.57,-0.4307,-0.2182,0.0,0.0,0.0,0.0,0.0,0.0
927,EHTH,eHealth Inc,Insurance,4.40,-0.0558,-0.29,-0.17,$133.439M,0,0,-1,-1,0,-1.0,2.8,0,-1,-0.0558,-0.29,-0.2949,-0.5169,-0.29109999999999997,1.15,0.0,0,0.24,0.23,5.98,6.89,-0.0296,0.026000000000000002,0.0,1.0889,-0.0016,0.0672,0.0,0.0
928,OCTO,Eightco Holdings Inc,Banking Services,1.32,-0.018600000000000002,0.12,-0.62,$4.019M,0,0,0,0,0,0.0,0.0,0,0,-0.018600000000000002,0.12,-0.0537,-0.138,-0.6464,0.33,0.0,0,0.1,0.41,0.0,76.87,-0.635,-0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.0
929,EKSO,Ekso Bionics Holdings Inc,Healthcare Equipment & Supplies,0.30,-0.1069,-0.35,-0.79,$8.585M,-1,0,0,0,0,0.0,2.0,1,-1,-0.1069,-0.35,-0.4343,-0.4219,-0.7898000000000001,0.75,0.0,0,0.49,0.66,0.0,27.64,-0.8070999999999999,-0.3836,0.35710000000000003,0.3333,-0.0176,0.4229,0.0,0.0
930,LOCO,El Pollo LoCo Holdings Inc,Hotels & Entertainment Services,9.77,0.051699999999999996,-0.05,-0.13,$293.608M,0,0,1,0,0,0.0,2.4,0,-1,0.051699999999999996,-0.05,-0.0208,-0.13119999999999998,-0.15839999999999999,0.42,11.49,0,0.62,1.11,7.16,21.95,0.0968,0.0425,-0.0337,0.04650000000000001,0.042,0.011399999999999999,0.0,0.0
931,ELSE,Electro-Sensors Inc,"Machinery, Equipment & Components",4.03,0.0499,-0.01,-0.04,$13.899M,1,0,0,0,0,0.0,0.0,0,0,0.0499,-0.01,-0.10529999999999999,-0.12269999999999999,-0.10859999999999999,0.13,37.41,0,1.48,0.97,30.09,0.0,0.0264,0.025,0.0,0.0,0.0,0.0,0.0,0.0
932,ECOR,"electroCore, Inc.",Healthcare Equipment & Supplies,4.92,-0.0726,-0.34,-0.27,$36.474M,0,0,0,0,0,0.0,1.8,1,-1,-0.0726,-0.34,-0.3517,-0.6812999999999999,-0.3563,1.08,0.0,0,1.38,8.36,0.0,0.0,-2.7615,-0.8175,0.0,0.0,0.0,0.0,0.0,0.0
933,EA,Electronic Arts Inc,Software & IT Services,146.91,-0.023700000000000002,0.0,0.09,$36.840B,0,1,1,1,0,1.0,2.4,1,0,-0.023700000000000002,0.0,-0.054900000000000004,0.1216,-0.0256,0.33,34.65,4.19963,4.94,5.8,25.73,22.78,0.1613,0.08689999999999999,0.32899999999999996,0.1059,0.0646,0.055999999999999994,0.0052,0.0
934,ELDN,Eledon Pharmaceuticals Inc,Biotechnology & Medical Research,3.15,0.0362,-0.1,0.04,$188.628M,0,0,0,0,0,0.0,1.7,1,-1,0.0362,-0.1,-0.09539999999999998,-0.2348,0.0007000000000000001,1.34,77.64,0,0.0,1.65,0.0,0.0,-0.3815,-0.1573,-0.16,-0.069,0.0,0.0,0.0,0.0
935,ELEV,Elevation Oncology Inc,Biotechnology & Medical Research,0.31,-0.1015,-0.14,-0.91,$18.093M,-1,0,0,0,0,0.0,2.5,1,-1,-0.1015,-0.14,-0.1718,-0.4266,-0.9287000000000001,1.14,0.0,0,0.0,0.39,0.0,40.08,-0.7831999999999999,-0.502,0.1282,0.3235,0.0,0.0,0.0,0.0
936,ELPW,eLong Power Holding Ltd,"Machinery, Equipment & Components",5.06,-0.27190000000000003,0.68,-0.35,$224.047M,0,0,0,0,0,0.0,0.0,0,0,-0.27190000000000003,0.68,0.6218,4.3202,-0.583,0.07,0.0,0,80.08,258.89,0.0,72.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,ELTK,Eltek Ltd,Semiconductors & Semiconductor Equipment ,10.01,0.0076,0.19,-0.12,$58.429M,0,0,0,0,0,0.0,2.0,0,0,0.0076,0.19,0.1389,-0.10800000000000001,-0.2462,0.56,19.43,0,1.41,1.62,13.09,0.0,0.08800000000000001,0.0599,0.0,0.0,0.0,0.0,0.019,0.0
938,ELUT,Elutia Inc,Pharmaceuticals,1.72,-0.049699999999999994,-0.22,-0.48,$62.648M,-1,0,0,0,0,0.0,2.0,1,-1,-0.049699999999999994,-0.22,-0.2789,-0.4628,-0.5259,0.57,0.0,0,2.98,0.0,0.0,0.0,0.0,-1.0733,0.6559,0.3281,0.17739999999999997,0.8589,0.0,0.0
939,EMBC,Embecta Corp,Healthcare Equipment & Supplies,11.26,-0.031,-0.11,-0.19,$658.068M,0,0,0,0,0,0.0,2.8,1,-1,-0.031,-0.11,-0.15810000000000002,-0.14980000000000002,-0.2318,0.84,12.46,0,0.61,0.0,7.48,190.3,0.0,0.0455,0.0,0.0,0.0,0.0,0.0533,0.0
940,EMCG,Embrace Change Acquisition Corp,Holding Companies,12.00,0.0,-0.01,0.06,$54.240M,0,0,0,0,0,0.0,0.0,0,0,0.0,-0.01,-0.057,0.009899999999999999,-0.04190000000000001,0.03,75.15,0,0.0,2.69,47.78,4.3,0.0288,0.025,0.0,0.0,0.0,0.0,0.0,0.0
941,ACT,Enact Holdings Inc,Insurance,35.72,-0.022400000000000003,0.0,0.15,$5.360B,1,0,1,1,0,1.0,2.3,0,-1,-0.022400000000000003,0.0,-0.055099999999999996,0.061900000000000004,0.0356,0.47,8.03,0,4.4,1.05,0.0,12.68,0.1409,0.10640000000000001,0.0,0.0,0.0,0.0,0.0235,0.0
942,ENTA,Enanta Pharmaceuticals Inc,Pharmaceuticals,5.82,-0.0235,0.01,-0.52,$124.414M,-1,0,-1,0,0,-1.0,2.4,1,0,-0.0235,0.01,-0.055999999999999994,-0.3106,-0.5666,0.84,0.0,0,1.93,1.33,0.0,1.42,-0.7426,-0.2618,0.3084,0.15039999999999998,-0.0719,0.0048,0.0,0.0
943,ECPG,Encore Capital Group Inc,Banking Services,39.04,-0.022799999999999997,0.11,-0.11,$911.545M,0,0,-1,1,0,1.0,2.0,1,0,-0.022799999999999997,0.11,0.043,-0.213,-0.2004,1.51,0.0,0,0.66,1.12,0.0,82.23,-0.1305,-0.024,0.3124,0.253,0.1932,0.0888,0.0,0.0
944,NDRA,ENDRA Life Sciences Inc,Biotechnology & Medical Research,3.17,-0.0216,-0.09,-0.99,$2.339M,-1,0,0,0,0,0.0,2.0,1,0,-0.0216,-0.09,-0.5039,-0.3144,-0.9942,1.79,0.0,0,0.0,1.02,0.0,0.0,-3.5841000000000003,-2.3735,0.0,0.0,0.0,0.0,0.0,0.0
